id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,top_level_id,top_offset,height,material,thickness
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc960,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,1.098482255,-4.3307,-3.432175,9.8044,-1.7922875,-3.248025,12.2428,-1.7922875,-3.3401,-4.3307,-3.3401,2.5384125,,0,2.4384,Metal Stud Layer,0.18415
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc961,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.192687292,-0.75565,-1.3604875,9.8044,-0.631825,-0.5984875,12.2428,-0.6937375,-0.5984875,-0.6937375,-1.3604875,0.762,,0,2.4384,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc963,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.4769250139,-1.8542,-3.3702625,9.8044,-1.730375,-0.62865,12.2428,-1.7922875,-0.62865,-1.7922875,-3.3702625,2.7416125,,0,2.4384,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc964,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.3316905624,-1.7922875,-1.4224,9.8044,-0.631825,-1.298575,12.2428,-1.7922875,-1.3604875,-0.7239,-1.3604875,1.0683875,,0,2.4384,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc965,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.1993977948,-0.7239,-3.686175,9.8044,0.028575,-3.56235,12.2428,-0.7239,-3.6242625,0.028575,-3.6242625,0.752475,,0,2.4384,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc969,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2367848813,-0.75565,-0.6604,9.8044,0.028575,-0.536575,12.2428,-0.6937375,-0.5984875,0.028575,-0.5984875,0.7223125,,0,2.4384,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc987,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.03678793449,-1.7922875,-0.6604,11.938,-0.6937375,-0.536575,12.2428,-1.7922875,-0.5984875,-0.6937375,-0.5984875,1.09855,,0,0.3048,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000ccaf8,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,1.331580047,-4.422775,-3.686175,9.8044,-4.238625,-0.62865,12.2428,-4.3307,-3.6242625,-4.3307,-0.62865,2.9956125,,0,2.4384,Metal Stud Layer,0.18415
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000ccaf9,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.1917286488,-5.057775,-3.686175,9.8044,-4.3307,-3.56235,12.2428,-5.057775,-3.6242625,-4.3307,-3.6242625,0.727075,,0,2.4384,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000ccafa,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2300743786,-4.3307,-1.597025,9.8044,-3.476625,-1.4732,12.2428,-4.3307,-1.5351125,-3.476625,-1.5351125,0.854075,,0,2.4384,Metal Stud Layer,0.123825
8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cd52c,"Interior - 8 1/2"" Partition (2-hr)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,4.057550732,-6.1722,0.62865,13.716,1.0922,0.84455,16.4211,-6.1722,0.7366,1.0922,0.7366,7.2644,9b742a74-29a2-4bfb-b21f-467adccc22dd-000eb741,0.3683,2.7051,Metal Stud Layer,0.2159
487309ac-3af1-4fab-a7bb-9b30a3910b36-000cfd85,"Foundation - 24"" Concrete",,02a23a8b-94c1-452d-91fe-6406594cff3b-000959b8,,,,19.01927338,12.59028607,12.4206,-5.3086,18.8603056,13.0302,0,12.59028607,12.7254,18.8603056,12.7254,6.270019528,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cf6,0,5.3086,"Concrete, Cast-in-Place gray",0.6096
c1d54505-61c2-449c-9999-8528a85092a8-000d7429,"Core - Concrete 18""",,02a23a8b-94c1-452d-91fe-6406594cff3b-000959b8,,,,15.14324487,-15.3162,5.5499,-5.3086,-14.859,13.335,-1.0541,-15.0876,13.0302,-15.0876,5.7785,7.2517,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,0,4.2545,"Concrete, Cast-in-Place gray",0.4572
c1d54505-61c2-449c-9999-8528a85092a8-000d742a,"Core - Concrete 12""",,02a23a8b-94c1-452d-91fe-6406594cff3b-000959b8,,,,10.09549658,-12.3063,5.5499,-5.3086,-12.0015,13.335,-1.0541,-12.1539,5.7785,-12.1539,13.0302,7.2517,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,0,4.2545,"Concrete, Cast-in-Place gray",0.3048
c1d54505-61c2-449c-9999-8528a85092a8-000d7434,"Core - Concrete 12""",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,2.556635164,-15.1638,10.880725,-1.0541,-14.859,13.335,2.4638,-15.0114,13.1826,-15.0114,11.0410625,2.1415375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,0,3.5179,"Concrete, Cast-in-Place gray",0.3048
c1d54505-61c2-449c-9999-8528a85092a8-000d7435,"Core - Concrete 12""",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,5.406207123,-12.3063,5.8547,-1.0541,-12.0015,11.049,2.4638,-12.1539,5.8547,-12.1539,11.049,5.1943,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,0,3.5179,"Concrete, Cast-in-Place gray",0.3048
c1d54505-61c2-449c-9999-8528a85092a8-000d7439,"Core - Concrete 12""",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,2.451177033,-12.3063,11.049,-1.0541,-12.0015,13.335,2.4638,-12.1539,11.049,-12.1539,13.1826,2.1336,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,0,3.5179,"Concrete, Cast-in-Place gray",0.3048
c1d54505-61c2-449c-9999-8528a85092a8-000d743c,"Core - Concrete 12""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,39.97198199,-12.3063,5.8547,2.4638,-12.0015,12.8651,21.59,-12.1539,5.8547,-12.1539,12.8651,7.0104,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,19.1262,"Concrete, Cast-in-Place gray",0.3048
c1d54505-61c2-449c-9999-8528a85092a8-000d7870,"Core - Concrete 12""",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,15.73521937,-15.2034875,5.7023,-1.0541,-12.0015,6.0071,21.59,-15.2034875,5.8547,-12.1539,5.8547,3.0495875,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,22.6441,"Concrete, Cast-in-Place gray",0.3048
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d89f8,"Interior - 6 1/8"" Partition (2-hr)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,4.78180135,1.0922,4.0497125,-1.0541,2.873375,4.2052875,17.78,1.0922,4.1275,2.7955875,4.1275,1.7033875,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,-0.1524,18.8341,Metal Stud Layer,0.155575
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d8a0c,"Interior - 6 1/8"" Partition (2-hr)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,8.827056918,2.7178,4.1275,-1.0541,2.873375,7.2278875,17.78,2.7955875,4.1275,2.7955875,7.1501,3.0226,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,-0.1524,18.8341,Metal Stud Layer,0.155575
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d8a33,"Interior - 6 1/8"" Partition (2-hr)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,0.8898621275,0.9985375,10.9045375,-1.0541,2.873375,11.0601125,2.3114,2.7955875,10.982325,0.9985375,10.982325,1.79705,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,-0.1524,3.3655,Metal Stud Layer,0.155575
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d8c83,"Interior - 6 1/8"" Partition (2-hr)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,4.33642138,1.1938,6.0817125,-1.0541,2.7955875,6.2372875,17.78,1.2176125,6.1595,2.7955875,6.1595,1.577975,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,-0.1524,18.8341,Metal Stud Layer,0.155575
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d8ccd,"Interior - 6 1/8"" Partition (2-hr)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,3.887359806,1.0668,7.0723125,1.3843,2.7955875,7.2278875,17.78,1.0668,7.1501,2.7955875,7.1501,1.7287875,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,-0.1524,16.3957,Metal Stud Layer,0.155575
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d8d2a,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,0.8539462921,0.97155,4.105275,17.9324,1.2319,5.8801,21.59,1.101725,5.8801,1.101725,4.105275,1.774825,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Metal Stud Layer,0.26035
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d8dc4,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,0.9355784514,1.0668,8.397875,17.9324,2.80035,8.658225,21.59,1.0668,8.52805,2.80035,8.52805,1.73355,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Metal Stud Layer,0.26035
ee03061f-d7b4-4e6a-b397-fa44f24a42a7-000d91c6,"Interior - 6 1/8"" Partition (2-hr)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,1.954557585,2.7178,7.1501,-1.0541,2.873375,10.982325,2.3114,2.7955875,10.982325,2.7955875,7.1501,3.832225,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,-0.1524,3.3655,Metal Stud Layer,0.155575
d25651f2-4b77-4502-831b-94c28a909a13-000dbccf,"Core - Concrete 18""",,02a23a8b-94c1-452d-91fe-6406594cff3b-000959b8,,,,3.571388535,-15.0876,5.5499,-5.3086,-12.1539,6.0071,-1.0541,-15.0876,5.7785,-12.1539,5.7785,2.9337,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,0,4.2545,"Concrete, Cast-in-Place gray",0.4572
d25651f2-4b77-4502-831b-94c28a909a13-000dbe07,"Interior - 8 1/2"" Partition (2-hr)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,1.858790815,-12.138025,2.7447875,2.4638,-11.922125,5.6626125,5.588,-12.030075,2.7447875,-12.030075,5.6626125,2.917825,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,-0.1524,3.1242,Metal Stud Layer,0.2159
d25651f2-4b77-4502-831b-94c28a909a13-000dbe89,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,1.847233134,-13.96365,0.7604125,2.4638,-13.839825,5.6626125,5.588,-13.9017375,5.6626125,-13.9017375,0.7604125,4.9022,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,-0.1524,3.1242,Metal Stud Layer,0.123825
d25651f2-4b77-4502-831b-94c28a909a13-000dbead,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,0.3795328518,-15.1304625,2.667,2.4638,-13.9017375,2.790825,5.588,-13.9017375,2.7289125,-15.1304625,2.7289125,1.228725,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,-0.1524,3.1242,Metal Stud Layer,0.123825
d25651f2-4b77-4502-831b-94c28a909a13-000dbf8d,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,2.129215266,-14.0033375,2.667,5.7404,-13.8191875,5.6626125,9.652,-13.9112625,5.6626125,-13.9112625,2.7289125,2.9337,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,3.9116,Metal Stud Layer,0.18415
d25651f2-4b77-4502-831b-94c28a909a13-000dbf8e,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.4559646788,-15.09395,2.667,5.7404,-13.9112625,2.790825,9.652,-13.9112625,2.7289125,-15.09395,2.7289125,1.1826875,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,3.9116,Metal Stud Layer,0.123825
d25651f2-4b77-4502-831b-94c28a909a13-000dbfc7,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,2.129215266,-14.0033375,2.667,9.8044,-13.8191875,5.6626125,13.716,-13.9112625,5.6626125,-13.9112625,2.7289125,2.9337,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,-0.1524,3.9116,Metal Stud Layer,0.18415
d25651f2-4b77-4502-831b-94c28a909a13-000dbfc8,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.4559646788,-15.09395,2.667,9.8044,-13.9112625,2.790825,13.716,-13.9112625,2.7289125,-15.09395,2.7289125,1.1826875,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,-0.1524,3.9116,Metal Stud Layer,0.123825
d25651f2-4b77-4502-831b-94c28a909a13-000dbfff,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,1.292730415,-13.98905,2.816225,13.8684,-13.8049,5.6626125,16.51,-13.896975,5.6626125,-13.896975,2.816225,2.8463875,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d35,-0.1524,2.6416,Metal Stud Layer,0.18415
d25651f2-4b77-4502-831b-94c28a909a13-000dc000,"Party - 6 1/8"" (2-hr)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,1.382494654,-15.09395,2.667,13.8684,-13.8049,2.96545,17.9324,-13.954125,2.816225,-15.09395,2.816225,1.139825,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,0,4.064,Metal Stud Layer,0.29845
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd680,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.9245351066,17.491075,-2.3368,9.8044,17.675225,0.7604125,12.2428,17.58315,0.7604125,17.58315,-2.3368,3.0972125,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd68a,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.05140724396,16.881475,-0.771525,11.938,17.0053,0.7604125,12.2428,16.9433875,0.7604125,16.9433875,-0.771525,1.5319375,,0,0.3048,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd68c,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,1.771785633,16.881475,-2.428875,9.8044,20.98899091,-2.244725,12.2428,20.98899091,-2.3368,16.9433875,-2.3368,4.045603407,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd68d,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2147360867,16.881475,-3.140075,9.8044,17.0053,-2.3368,12.2428,16.9433875,-2.3368,16.9433875,-3.140075,0.803275,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd697,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.3306296625,19.6103875,-1.4732,9.8044,20.7533875,-1.349375,12.2428,20.7533875,-1.4112875,19.6103875,-1.4112875,1.143,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd698,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2893597193,19.6103875,-0.434975,9.8044,20.73045996,-0.31115,12.2428,20.73045996,-0.3730625,19.6103875,-0.3730625,1.12007246,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd69b,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2737295171,16.881475,-0.8636,9.8044,17.58315,-0.67945,12.2428,16.9433875,-0.771525,17.58315,-0.771525,0.6397625,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddc46,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.5631414544,15.440025,2.7447875,9.8044,15.624175,4.0767,12.2428,15.5321,2.7447875,15.5321,4.0767,1.3319125,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddc50,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.04385792841,16.2306,2.7447875,11.938,16.354425,4.0767,12.2428,16.2925125,2.7447875,16.2925125,4.0767,1.3319125,,0,0.3048,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddc53,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,1.630971706,12.573,5.565775,9.8044,16.354425,5.749925,12.2428,12.573,5.65785,16.2925125,5.65785,3.7195125,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddc54,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2204879461,16.2306,5.65785,9.8044,16.354425,6.480175,12.2428,16.2925125,5.65785,16.2925125,6.480175,0.822325,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddc5e,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2760892543,12.573,4.651375,9.8044,13.636625,4.7752,12.2428,12.573,4.7132875,13.636625,4.7132875,1.063625,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddc5f,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.2760892543,12.573,3.61315,9.8044,13.636625,3.736975,12.2428,12.573,3.6750625,13.636625,3.6750625,1.063625,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd13,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.9245351066,17.52028561,-2.3368,5.7404,17.70443561,0.7604125,8.1788,17.61236061,0.7604125,17.61236061,-2.3368,3.0972125,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd1d,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.05140724396,16.91068561,-0.771525,7.874,17.03451061,0.7604125,8.1788,16.97259811,0.7604125,16.97259811,-0.771525,1.5319375,,0,0.3048,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd1e,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,1.758669151,16.91068561,-2.428875,5.7404,20.98899091,-2.244725,8.1788,20.98899091,-2.3368,16.97259811,-2.3368,4.016392793,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd1f,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.2147360867,16.91068561,-3.140075,5.7404,17.03451061,-2.3368,8.1788,16.97259811,-2.3368,16.97259811,-3.140075,0.803275,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd29,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.3451115678,19.63959811,-1.4732,5.7404,20.78259811,-1.349375,8.1788,20.78259811,-1.4112875,19.63959811,-1.4112875,1.143,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd2a,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.2805400163,19.63959811,-0.434975,5.7404,20.73045996,-0.31115,8.1788,20.73045996,-0.3730625,19.63959811,-0.3730625,1.090861847,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd2d,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.2737295171,16.91068561,-0.8636,5.7404,17.61236061,-0.67945,8.1788,16.97259811,-0.771525,17.61236061,-0.771525,0.6397625,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd36,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.5631414544,15.440025,2.7447875,5.7404,15.624175,4.0767,8.1788,15.5321,2.7447875,15.5321,4.0767,1.3319125,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd40,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.04385792841,16.2306,2.7447875,7.874,16.354425,4.0767,8.1788,16.2925125,2.7447875,16.2925125,4.0767,1.3319125,,0,0.3048,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd43,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,1.630971706,12.573,5.565775,5.7404,16.354425,5.749925,8.1788,12.573,5.65785,16.2925125,5.65785,3.7195125,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd44,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.2204879461,16.2306,5.65785,5.7404,16.354425,6.480175,8.1788,16.2925125,5.65785,16.2925125,6.480175,0.822325,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd4e,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.2760892543,12.573,4.651375,5.7404,13.636625,4.7752,8.1788,12.573,4.7132875,13.636625,4.7132875,1.063625,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd4f,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.2760892543,12.573,3.61315,5.7404,13.636625,3.736975,8.1788,12.573,3.6750625,13.636625,3.6750625,1.063625,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dddb9,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.5773982,15.440025,2.7289125,13.8684,15.624175,4.0767,16.3068,15.5321,2.7289125,15.5321,4.0767,1.3477875,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dddc3,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.04972961828,16.2306,2.667,16.002,16.354425,4.0767,16.3068,16.2925125,2.7289125,16.2925125,4.0767,1.3477875,,0,0.3048,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dddc6,"Interior - 7 1/4"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,1.630971706,12.573,5.565775,13.8684,16.354425,5.749925,16.3068,12.573,5.65785,16.2925125,5.65785,3.7195125,,0,2.4384,Metal Stud Layer,0.18415
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dddc7,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.2204879461,16.2306,5.65785,13.8684,16.354425,6.480175,16.3068,16.2925125,5.65785,16.2925125,6.480175,0.822325,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dddd1,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.2760892543,12.573,4.651375,13.8684,13.636625,4.7752,16.3068,12.573,4.7132875,13.636625,4.7132875,1.063625,,0,2.4384,Metal Stud Layer,0.123825
1e1216bb-7a57-4652-adb5-2002d71ed03d-000dddd2,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.3185092178,12.573,3.61315,13.8684,13.636625,3.736975,16.68145,12.573,3.6750625,13.636625,3.6750625,1.063625,,0,2.4384,Metal Stud Layer,0.123825
337f8ba2-e92c-4e50-9bcf-8e081522c251-000ec441,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,1.084776428,-15.3162,-8.1534,13.8684,-14.995525,-1.920613082,14.4526,-15.1558625,-8.1534,-15.1558625,-1.920613082,6.232786918,,0,0.5842,Metal Stud Layer,0.320675
e8a9d088-8e88-44c9-bfcc-4cc0784faa46-000fa26b,"Exterior - 9 7/8"" EIFS on Mtl. Stud",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,1.11851544,-14.4018,-8.838559025,2.2352,-7.0866,-8.587734025,2.8448,-14.4018,-8.713146525,-7.0866,-8.713146525,7.3152,,0,0.6096,Metal Stud Layer,0.250825
