id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-106,Tees,,lv-4,,,,0.005209661078,-6.8945125,-8.898884025,9.0043,-6.7929125,-8.256264466,9.1059,-6.8437125,-8.256264466,-6.8437125,-8.898884025,0.642619559,9.0551,9.0551,round,0.1016,0.1016,hvac,,
du-107,Tees,,lv-4,,,,0.003840150282,-6.8945125,-3.648075,9.051273869,-6.7929125,-3.323242652,9.5123,-6.8437125,-3.367236742,-6.8437125,-3.604080909,0.4736883348,9.4869,9.076673869,round,0.1016,0.1016,hvac,,
du-108,Tees,,lv-4,,,,0.002202637314,-6.8945125,-4.007761819,8.949673869,-6.7929125,-3.736063181,9.051273869,-6.8437125,-3.736063181,-6.8437125,-4.007761819,0.271698638,9.000473869,9.000473869,round,0.1016,0.1016,hvac,,
du-109,Tees,,lv-4,,,,0.02657789634,-6.8945125,-7.786994167,9.5123,-6.7929125,-4.508570529,9.6139,-6.8437125,-4.508570529,-6.8437125,-7.786994167,3.278423638,9.5631,9.5631,round,0.1016,0.1016,hvac,,
du-110,Tees,,lv-4,,,,0.003840150282,-6.8945125,-4.420582348,9.051273869,-6.7929125,-4.09575,9.5123,-6.8437125,-4.139744091,-6.8437125,-4.376588258,0.4736883348,9.076673869,9.4869,round,0.1016,0.1016,hvac,,
du-111,Tees,,lv-4,,,,0.003328791941,-6.8945125,-8.168276285,9.1059,-6.7929125,-7.874982348,9.5123,-6.8437125,-7.918976439,-6.8437125,-8.124282195,0.4106115114,9.4869,9.1313,round,0.1016,0.1016,hvac,,
du-112,Tees,,lv-2,,,,0.003721264856,-6.8945125,-4.416425,4.999973869,-6.7929125,-4.098925,5.4483,-6.8437125,-4.372430909,-6.8437125,-4.142919091,0.459023638,5.4229,5.025373869,round,0.1016,0.1016,hvac,,
du-113,Tees,,lv-7,,,,0.01549457704,-6.8945125,-3.235254471,13.5763,-6.7929125,-1.323975,13.6779,-6.8437125,-1.323975,-6.8437125,-3.235254471,1.911279471,13.6271,13.6271,round,0.1016,0.1016,hvac,,
du-114,Tees,,lv-7,,,,0.003840150282,-6.8945125,-3.648075,13.11527387,-6.7929125,-3.323242652,13.5763,-6.8437125,-3.367236742,-6.8437125,-3.604080909,0.4736883348,13.5509,13.14067387,round,0.1016,0.1016,hvac,,
du-115,Tees,,lv-7,,,,0.002202637314,-6.8945125,-4.007761819,13.01367387,-6.7929125,-3.736063181,13.11527387,-6.8437125,-3.736063181,-6.8437125,-4.007761819,0.271698638,13.06447387,13.06447387,round,0.1016,0.1016,hvac,,
