id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,x,y,rotation,system_type,terminal_type
163dfb52-e8ff-4ce3-8c1c-c35b84917839-001659ec,16x4 Connection 8 Diameter Duct,272,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,5.1435,-6.867525,13.12545,5.203825,-6.416675,13.2651597,5.197475,-6.6421,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-001659ed,16x4 Connection 8 Diameter Duct,273,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,5.1435,-5.521325,13.12545,5.203825,-5.070475,13.2651597,5.197475,-5.2959,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-001659ee,16x4 Connection 8 Diameter Duct,274,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,4.987925,-5.521325,13.1254403,5.04825,-5.070475,13.26515,4.994275,-5.2959,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-001659ef,16x4 Connection 8 Diameter Duct,275,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,4.987925,-6.867525,13.1254403,5.04825,-6.416675,13.26515,4.994275,-6.6421,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a1a,"12"" x 12""",280,,,,0,0.001282287758,5.5118,-2.1971,12.2428,5.8166,-1.8923,12.2761375,5.6642,-2.0447,180,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a3e,16x4 Connection 8 Diameter Duct,281,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,8.2169,-2.803525,12.9857403,8.277225,-2.352675,13.12545,8.270875,-2.5781,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a3f,16x4 Connection 8 Diameter Duct,282,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,8.2169,-1.406525,12.9857403,8.277225,-0.955675,13.12545,8.270875,-1.1811,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a40,16x4 Connection 8 Diameter Duct,283,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.0353,0.00246868097,2.740025,-2.850053214,12.76985,2.80035,-2.399203214,12.9095597,2.746375,-2.624628214,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a41,16x4 Connection 8 Diameter Duct,284,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.0353,0.00246868097,2.740025,-1.261543117,12.76985,2.80035,-0.8106931168,12.9095597,2.746375,-1.036118117,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a78,16x4 Connection 8 Diameter Duct,285,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,8.785800093,-7.894596384,13.12545,9.236650093,-7.834271384,13.2651597,9.011225093,-7.840621384,180,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a79,16x4 Connection 8 Diameter Duct,286,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,10.00281892,-7.894596384,13.12545,10.45366892,-7.834271384,13.2651597,10.22824392,-7.840621384,180,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165a7c,"4"" DIA",288,,,,0,0.001249534933,10.8966,-9.603734025,12.8143,11.049,-9.502134025,12.9667,10.9728,-9.502134025,90,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165af3,16x4 Connection 8 Diameter Duct,289,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-12.950825,-7.894596384,13.1254403,-12.499975,-7.834271384,13.26515,-12.7254,-7.840621384,90,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165af4,16x4 Connection 8 Diameter Duct,290,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-8.683625,-7.894596384,13.12545,-8.232775,-7.834271384,13.2651597,-8.4582,-7.840621384,180,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165af5,16x4 Connection 8 Diameter Duct,291,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-9.902825,-7.894596384,13.12545,-9.451975,-7.834271384,13.2651597,-9.6774,-7.840621384,180,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165af6,16x4 Connection 8 Diameter Duct,292,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-11.731625,-7.894596384,13.1254403,-11.280775,-7.834271384,13.26515,-11.5062,-7.840621384,90,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165af7,16x4 Connection 8 Diameter Duct,293,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-11.1125,-6.867525,13.12545,-11.052175,-6.416675,13.2651597,-11.058525,-6.6421,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165af8,16x4 Connection 8 Diameter Duct,294,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-11.1125,-5.521325,13.12545,-11.052175,-5.070475,13.2651597,-11.058525,-5.2959,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165af9,16x4 Connection 8 Diameter Duct,295,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-11.268075,-5.521325,13.1254403,-11.20775,-5.070475,13.26515,-11.261725,-5.2959,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165afa,16x4 Connection 8 Diameter Duct,296,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3909,0.00246868097,-11.268075,-6.867525,13.1254403,-11.20775,-6.416675,13.26515,-11.261725,-6.6421,120,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165b25,"12"" x 12""",301,,,,0,0.001282287758,-10.760075,-2.1844,12.2428,-10.455275,-1.8796,12.2761375,-10.607675,-2.032,180,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165b4a,16x4 Connection 8 Diameter Duct,302,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-8.0391,-2.803525,12.9857403,-7.978775,-2.352675,13.12545,-7.985125,-2.5781,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165b4b,16x4 Connection 8 Diameter Duct,303,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-8.0391,-1.406525,12.9857403,-7.978775,-0.955675,13.12545,-7.985125,-1.1811,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165b4c,16x4 Connection 8 Diameter Duct,304,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.0353,0.00246868097,-13.515975,-2.850053214,12.76985,-13.45565,-2.399203214,12.9095597,-13.509625,-2.624628214,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165b4d,16x4 Connection 8 Diameter Duct,305,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.0353,0.00246868097,-13.515975,-1.261543117,12.76985,-13.45565,-0.8106931168,12.9095597,-13.509625,-1.036118117,240,hvac,
163dfb52-e8ff-4ce3-8c1c-c35b84917839-00165b75,"4"" DIA",307,,,,0,0.001249534933,-8.823325,-8.994134025,13.0302,-8.670925,-8.892534025,13.1826,-8.747125,-8.892534025,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c6c,16x4 Connection 8 Diameter Duct,308,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,2.856068731,0.00246868097,-29.6005259,-0.9508613565,12.59061873,-29.35866804,-0.5155889476,12.73032843,-29.45792852,-0.7431000349,107.0168769,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c6d,16x4 Connection 8 Diameter Duct,309,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,2.856068731,0.00246868097,-29.74209313,-0.8863454553,12.59060904,-29.50023527,-0.4510730464,12.73031873,-29.64283265,-0.658834368,107.0168769,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c6e,16x4 Connection 8 Diameter Duct,310,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-30.77941559,1.544789929,12.9857403,-30.32856559,1.605114929,13.12545,-30.55399059,1.598764929,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c6f,16x4 Connection 8 Diameter Duct,311,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-28.11275927,1.544789929,12.9857403,-27.66190927,1.605114929,13.12545,-27.88733427,1.598764929,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c70,16x4 Connection 8 Diameter Duct,312,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-26.20406875,3.038475,13.3921403,-26.14374375,3.489325,13.53185,-26.19771875,3.2639,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c71,16x4 Connection 8 Diameter Duct,313,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-26.20406875,4.486275,13.3921403,-26.14374375,4.937125,13.53185,-26.19771875,4.7117,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c72,16x4 Connection 8 Diameter Duct,314,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-26.04849375,3.768725,13.39215,-25.98816875,4.219575,13.5318597,-25.99451875,3.99415,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c73,16x4 Connection 8 Diameter Duct,315,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6068,0.00246868097,-25.69199344,8.728075,13.3413403,-25.63166844,9.178925,13.48105,-25.68564344,8.9535,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c74,16x4 Connection 8 Diameter Duct,316,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6068,0.00246868097,-25.53641844,8.093075,13.34135,-25.47609344,8.543925,13.4810597,-25.48244344,8.3185,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c97,16x4 Connection 8 Diameter Duct,317,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,2.856068731,0.00246868097,-17.56506616,-0.7944719924,12.59061873,-17.3232083,-0.3591995835,12.73032843,-17.42246877,-0.5867106708,107.0168769,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c98,16x4 Connection 8 Diameter Duct,318,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,2.856068731,0.00246868097,-17.70663338,-0.7299560911,12.59060904,-17.46477552,-0.2946836823,12.73031873,-17.6073729,-0.5024450039,107.0168769,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c99,16x4 Connection 8 Diameter Duct,319,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,2.856068731,0.00246868097,-23.08684787,-0.7299560911,12.59060904,-22.84499001,-0.2946836823,12.73031873,-22.9875874,-0.5024450039,107.0168769,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c9a,16x4 Connection 8 Diameter Duct,320,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,2.856068731,0.00246868097,-22.94528065,-0.7944719924,12.59061873,-22.70342279,-0.3591995835,12.73032843,-22.80268327,-0.5867106708,107.0168769,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c9b,16x4 Connection 8 Diameter Duct,321,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-24.13210293,1.544789929,12.98575,-23.68125293,1.605114929,13.1254597,-23.90667793,1.598764929,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c9c,16x4 Connection 8 Diameter Duct,322,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-21.13524662,1.544789929,12.9857403,-20.68439662,1.605114929,13.12545,-20.90982162,1.598764929,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c9d,16x4 Connection 8 Diameter Duct,323,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-18.30546954,1.544789929,12.9857403,-17.85461954,1.605114929,13.12545,-18.08004454,1.598764929,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c9e,16x4 Connection 8 Diameter Duct,324,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-18.95464344,3.038475,13.3921403,-18.89431844,3.489325,13.53185,-18.94829344,3.2639,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165c9f,16x4 Connection 8 Diameter Duct,325,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-18.95464344,4.486275,13.3921403,-18.89431844,4.937125,13.53185,-18.94829344,4.7117,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165ca0,16x4 Connection 8 Diameter Duct,326,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-18.79906844,3.768007464,13.39215,-18.73874344,4.218857464,13.5318597,-18.74509344,3.993432464,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165ca1,16x4 Connection 8 Diameter Duct,327,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-18.95464344,8.728075,13.3921403,-18.89431844,9.178925,13.53185,-18.94829344,8.9535,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165ca2,16x4 Connection 8 Diameter Duct,328,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-18.79906844,8.093075,13.39215,-18.73874344,8.543925,13.5318597,-18.74509344,8.3185,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165cfb,"4"" DIA",343,,,,0,0.001249534933,-24.1808,13.0302,13.0302,-24.0284,13.1318,13.1826,-24.1046,13.0302,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165cfd,"4"" DIA",345,,,,0,0.001249534933,-17.8308,13.0302,13.0302,-17.6784,13.1318,13.1826,-17.7546,13.0302,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165e5d,"4"" DIA",347,,,,0,0.001249534933,-6.861175,13.0302,13.0302,-6.708775,13.1318,13.1826,-6.784975,13.0302,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165e80,"12"" x 12""",348,,,,0,0.001035165996,-10.3886,4.041775,12.2428,-10.0838,4.346575,12.2761375,-10.2362,4.194175,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165e89,16x4 Connection 8 Diameter Duct,349,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-10.02475443,11.0649827,13.3921403,-9.964429427,11.5158327,13.53185,-9.970779427,11.2904077,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165e8a,16x4 Connection 8 Diameter Duct,350,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-10.02475443,7.305675,13.3921403,-9.964429427,7.756525,13.53185,-9.970779427,7.5311,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165e8b,16x4 Connection 8 Diameter Duct,351,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-10.02475443,9.134475,13.3921403,-9.964429427,9.585325,13.53185,-9.970779427,9.3599,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00165e8c,16x4 Connection 8 Diameter Duct,352,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6576,0.00246868097,-10.18032943,9.134475,13.39215,-10.12000443,9.585325,13.5318597,-10.17397943,9.3599,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166005,16x4 Connection 8 Diameter Duct,367,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,2.746375,9.748992355,13.11275,3.197225,9.809317355,13.2524597,2.9718,9.755342355,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166006,16x4 Connection 8 Diameter Duct,368,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,2.746375,9.904567355,13.1127403,3.197225,9.964892355,13.25245,2.9718,9.958542355,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166007,16x4 Connection 8 Diameter Duct,369,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,4.831421575,9.748992355,13.11275,5.282271575,9.809317355,13.2524597,5.056846575,9.755342355,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166008,16x4 Connection 8 Diameter Duct,370,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,4.831421575,9.904567355,13.1127403,5.282271575,9.964892355,13.25245,5.056846575,9.958542355,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166009,16x4 Connection 8 Diameter Duct,371,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,6.861175,9.904567355,13.1127403,7.312025,9.964892355,13.25245,7.0866,9.958542355,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-0016600a,16x4 Connection 8 Diameter Duct,372,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,6.861175,9.748992355,13.11275,7.312025,9.809317355,13.2524597,7.0866,9.755342355,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-0016600b,16x4 Connection 8 Diameter Duct,373,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,9.022421575,9.904567355,13.1127403,9.473271575,9.964892355,13.25245,9.247846575,9.958542355,270,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-0016600c,16x4 Connection 8 Diameter Duct,374,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3782,0.00246868097,9.022421575,9.748992355,13.11275,9.473271575,9.809317355,13.2524597,9.247846575,9.755342355,90,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166015,"4"" DIA",375,,,,0,0.001249534933,1.805646575,13.0302,12.8778,1.958046575,13.1318,13.0302,1.881846575,13.0302,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166028,16x4 Connection 8 Diameter Duct,376,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.1623,0.00246868097,4.181032842,7.653052812,12.8968403,4.241357842,8.103902812,13.03655,4.235007842,7.878477812,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166029,16x4 Connection 8 Diameter Duct,377,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.1623,0.00246868097,4.181032842,4.206875,12.89685,4.241357842,4.657725,13.0365597,4.235007842,4.4323,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-00166034,"12"" x 12""",378,,,,0,0.001282287758,7.7978,5.172075,12.2428,8.1026,5.476875,12.2761375,7.9502,5.324475,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-001660c1,16x4 Connection 8 Diameter Duct,383,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.302,0.00246868097,14.05718298,6.779117355,13.0365403,14.11750798,7.229967355,13.17625,14.11115798,7.004542355,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-001660c2,16x4 Connection 8 Diameter Duct,384,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.302,0.00246868097,14.05718298,8.455517355,13.0365403,14.11750798,8.906367355,13.17625,14.11115798,8.680942355,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-001660c3,16x4 Connection 8 Diameter Duct,385,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.302,0.00246868097,14.05718298,9.827117355,13.0365403,14.11750798,10.27796735,13.17625,14.11115798,10.05254235,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-001660c4,16x4 Connection 8 Diameter Duct,386,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.302,0.00246868097,14.05718298,11.50351735,13.0365403,14.11750798,11.95436735,13.17625,14.11115798,11.72894235,240,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-001660cf,"12"" x 12""",387,,,,0,0.001984932914,14.246225,4.041775,12.2428,14.551025,4.346575,12.2761375,14.398625,4.194175,180,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-001660de,16x4 Connection 8 Diameter Duct,388,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.044697535,0.00246868097,16.29445574,3.617079431,12.77924753,16.35478074,4.067929431,12.91895723,16.34843074,3.842504431,120,hvac,
d36e40a4-294f-4a50-b629-f5d3807b912f-001660f3,"4"" DIA",389,,,,0,0.001249534933,13.458825,13.0302,13.0302,13.611225,13.1318,13.1826,13.535025,13.0302,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661e3,16x4 Connection 8 Diameter Duct,391,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,2.856068731,0.00246868097,-29.45306099,-0.6272791286,16.65461873,-29.21120313,-0.1920067197,16.79432843,-29.3104636,-0.419517807,107.0168769,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661e4,16x4 Connection 8 Diameter Duct,392,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,2.856068731,0.00246868097,-29.59462821,-0.5627632273,16.65460904,-29.35277035,-0.1274908185,16.79431873,-29.49536773,-0.3352521401,107.0168769,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661e5,16x4 Connection 8 Diameter Duct,393,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-30.77941559,1.544789929,17.0497403,-30.32856559,1.605114929,17.18945,-30.55399059,1.598764929,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661e6,16x4 Connection 8 Diameter Duct,394,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-28.11275927,1.544789929,17.0497403,-27.66190927,1.605114929,17.18945,-27.88733427,1.598764929,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661e7,16x4 Connection 8 Diameter Duct,395,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-26.20406875,3.038475,17.4561403,-26.14374375,3.489325,17.59585,-26.19771875,3.2639,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661e8,16x4 Connection 8 Diameter Duct,396,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-26.20406875,4.486275,17.4561403,-26.14374375,4.937125,17.59585,-26.19771875,4.7117,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661e9,16x4 Connection 8 Diameter Duct,397,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-26.04849375,3.768725,17.45615,-25.98816875,4.219575,17.5958597,-25.99451875,3.99415,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661ea,16x4 Connection 8 Diameter Duct,398,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6068,0.00246868097,-25.69199344,8.728075,17.4053403,-25.63166844,9.178925,17.54505,-25.68564344,8.9535,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001661eb,16x4 Connection 8 Diameter Duct,399,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6068,0.00246868097,-25.53641844,8.093075,17.40535,-25.47609344,8.543925,17.5450597,-25.48244344,8.3185,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-0016620e,16x4 Connection 8 Diameter Duct,400,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,2.856068731,0.00246868097,-17.33333557,-0.2859856342,16.65461873,-17.09147771,0.1492867746,16.79432843,-17.19073819,-0.07822431262,107.0168769,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-0016620f,16x4 Connection 8 Diameter Duct,401,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,2.856068731,0.00246868097,-17.4749028,-0.221469733,16.65460904,-17.23304494,0.2138026759,16.79431873,-17.37564232,0.006041354285,107.0168769,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166210,16x4 Connection 8 Diameter Duct,402,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,2.856068731,0.00246868097,-22.94991617,-0.4294868795,16.65460904,-22.7080583,0.005785529341,16.79431873,-22.85065569,-0.2019757922,107.0168769,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166211,16x4 Connection 8 Diameter Duct,403,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,2.856068731,0.00246868097,-22.80834894,-0.4940027807,16.65461873,-22.56649108,-0.05873037189,16.79432843,-22.66575156,-0.2862414591,107.0168769,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166212,16x4 Connection 8 Diameter Duct,404,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-24.13210293,1.544789929,17.04975,-23.68125293,1.605114929,17.1894597,-23.90667793,1.598764929,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166213,16x4 Connection 8 Diameter Duct,405,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-21.13524662,1.544789929,17.0497403,-20.68439662,1.605114929,17.18945,-20.90982162,1.598764929,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166214,16x4 Connection 8 Diameter Duct,406,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-18.30546954,1.544789929,17.0497403,-17.85461954,1.605114929,17.18945,-18.08004454,1.598764929,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166215,16x4 Connection 8 Diameter Duct,407,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-18.95464344,3.038475,17.4561403,-18.89431844,3.489325,17.59585,-18.94829344,3.2639,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166216,16x4 Connection 8 Diameter Duct,408,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-18.95464344,4.486275,17.4561403,-18.89431844,4.937125,17.59585,-18.94829344,4.7117,120,hvac,
